MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_incubationtime	ATTRIBUTE_NCBITaxonomy	ATTRIBUTE_chem	ATTRIBUTE_concentration	Unnamed: 34
MSV000098191	Plate4_D12_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001990	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Histamine-C4:0	250_uM
MSV000098191	Plate4_E12_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001991	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate4_F12_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001992	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate4_G12_48hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2024	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001993	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	Colorectal_cancer_cells	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	time_48h	9606|Homo sapiens		Naringenin	10_uM
MSV000098191	Plate6_HT29_A1_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	10uM	
MSV000098191	Plate6_HT29_C1_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001913	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	10uM	
MSV000098191	Plate6_HEK_E1_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001915	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	10uM	
MSV000098191	Plate6_HEK_G1_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001917	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	10uM	
MSV000098191	Plate6_HT29_A2_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001919	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Cholic acid	10uM	
MSV000098191	Plate6_HT29_C2_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001921	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Cholic acid	10uM	
MSV000098191	Plate6_HEK_E2_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001923	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Cholic acid	10uM	
MSV000098191	Plate6_HEK_G2_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001925	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Cholic acid	10uM	
MSV000098191	Plate6_HT29_A3_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001927	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	CA-5ASA	10uM	
MSV000098191	Plate6_HT29_C3_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001929	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	CA-5ASA	10uM	
MSV000098191	Plate6_HEK_E3_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001931	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	CA-5ASA	10uM	
MSV000098191	Plate6_HEK_G3_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001933	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	CA-5ASA	10uM	
MSV000098191	Plate6_HT29_A4_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001935	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	5ASA	10uM	
MSV000098191	Plate6_HT29_C4_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001937	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	5ASA	10uM	
MSV000098191	Plate6_HEK_E4_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001939	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	5ASA	10uM	
MSV000098191	Plate6_HEK_G4_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001941	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	5ASA	10uM	
MSV000098191	Plate6_HT29_A5_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001943	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	phenyl-propionyl-Carnitine	10uM	
MSV000098191	Plate6_HT29_C5_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001945	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	phenyl-propionyl-Carnitine	10uM	
MSV000098191	Plate6_HEK_E5_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001947	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	phenyl-propionyl-Carnitine	10uM	
MSV000098191	Plate6_HEK_G5_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001949	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	phenyl-propionyl-Carnitine	10uM	
MSV000098191	Plate6_HT29_A6_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001951	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Carnintine	10uM	
MSV000098191	Plate6_HT29_C6_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001953	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Carnintine	10uM	
MSV000098191	Plate6_HEK_E6_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001955	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Carnintine	10uM	
MSV000098191	Plate6_HEK_G6_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001957	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Carnintine	10uM	
MSV000098191	Plate6_HT29_A7_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001959	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Phenyl-propionic acid	10uM	
MSV000098191	Plate6_HT29_C7_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001961	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Phenyl-propionic acid	10uM	
MSV000098191	Plate6_HEK_E7_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001963	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Phenyl-propionic acid	10uM	
MSV000098191	Plate6_HEK_G7_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001965	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Phenyl-propionic acid	10uM	
MSV000098191	Plate6_HT29_A8_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001967	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Isovalerl-Carnintine	10uM	
MSV000098191	Plate6_HT29_C8_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001969	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Isovalerl-Carnintine	10uM	
MSV000098191	Plate6_HEK_E8_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001971	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Isovalerl-Carnintine	10uM	
MSV000098191	Plate6_HEK_G8_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001973	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	Isovalerl-Carnintine	10uM	
MSV000098191	Plate6_HT29_A9_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001975	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA-2AP	1_uM	
MSV000098191	Plate6_HT29_C9_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001977	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA-2AP	1_uM	
MSV000098191	Plate6_HEK_E9_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001979	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA-2AP	1_uM	
MSV000098191	Plate6_HEK_G9_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001981	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA-2AP	1_uM	
MSV000098191	Plate6_HT29_A10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001983	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	2-aminophenol	1_uM	
MSV000098191	Plate6_HT29_C10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001985	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	2-aminophenol	1_uM	
MSV000098191	Plate6_HEK_E10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001987	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	2-aminophenol	1_uM	
MSV000098191	Plate6_HEK_G10_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001989	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	2-aminophenol	1_uM	
MSV000098191	Plate6_HT29_A11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001991	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA	1_uM	
MSV000098191	Plate6_HT29_C11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001993	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA	1_uM	
MSV000098191	Plate6_HEK_E11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001995	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA	1_uM	
MSV000098191	Plate6_HEK_G11_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001997	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DCA	1_uM	
MSV000098191	Plate6_HT29_A12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1001999	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	1_uM	
MSV000098191	Plate6_HT29_C12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002001	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HT29	not applicable	not applicable	HT29	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	1_uM	
MSV000098191	Plate6_HEK_E12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002003	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	1_uM	
MSV000098191	Plate6_HEK_G12_0hr.mzML	culture_mamalian	culture_CRC_cells	9606|Homo sapiens	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002005	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	HepG2	not applicable	not applicable	HEK293	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	DMSO	1_uM	
MSV000098191	Pooled_QC_0.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002007	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	Pooled_QC_2.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002009	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	Pooled_QC_4.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002011	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	Pooled_QC_6.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002013	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	Pooled_QC_8.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002015	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	QC_mix_0.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002017	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	QC_mix_4.mzML	blank	blank	QC	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002019	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
MSV000098191	QC_mix_8.mzML	blank	blank	blank	2025	liquid	methanol-water (7:3)	sulfadimethoxine	Q Exactive|MS:1002021	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	QC	not applicable	not applicable	QC	not applicable	########	United States of America	not applicable	not applicable	not applicable	not applicable		not applicable	not applicable	not applicable	48hr	9606|Homo sapiens	QC	0_uM	
