MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ATTRIBUTE_SampleTypeSub1	ATTRIBUTE_PlantStage	PlantID	ATTRIBUTE_Temperature	ATTRIBUTE_Tank	ENVOEnvironmentBiome.1	ENVOEnvironmentMaterial.1	ENVOEnvironmentBiomeIndex.1	ENVOEnvironmentMaterialIndex.1
MSV000098257	POOLQC_sedi_03.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_04.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_05.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_06.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_07.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_08.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_09.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_10.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_11.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_12.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_13.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_14.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_15.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_16.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_17.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_18.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_19.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_20.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_21.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_22.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_23.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_24.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_25.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_26.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	POOLQC_sedi_27.mzML	pool_QC	pool_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													pool_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_01.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_02.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_03.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_04.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_05.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_06.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_07.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_08.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_09.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_10.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_11.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_12.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_13.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_14.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_15.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_16.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_17.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_18.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_19.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_20.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_21.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_22.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_23.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_24.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_25.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_26.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
MSV000098257	QCmix_27.mzML	blank_QC	blank_QC	not applicable	2025	not applicable	methanol-formic acid (800:1)	sulfamethizole;sulfachloropyridazine;sulfadimethoxine;sulfamethazine;coumarin-314;amitryptiline	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)									not applicable	not applicable		not applicable													blank_QC	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	
