MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	Tube	ATTRIBUTE_Strain	ATTRIBUTE_Clutch	ATTRIBUTE_Tissue	ATTRIBUTE_SquidNumber
MSV000097783	129_dLux_40_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	129_dLux_40_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_129_dLux_40_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	129	dLux	40	Skin	5
MSV000097783	130_dLux_40_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	130_dLux_40_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_130_dLux_40_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	130	dLux	40	Skin	5
MSV000097783	131_dLux_40_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	131_dLux_40_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_131_dLux_40_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	131	dLux	40	Skin	5
MSV000097783	132_dLux_40_Skin.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	132_dLux_40_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_132_dLux_40_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	132	dLux	40	Skin	5
MSV000097783	133_dLux_40_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	133_dLux_40_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_133_dLux_40_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	133	dLux	40	Eye	5
MSV000097783	134_dLux_40_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	134_dLux_40_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_134_dLux_40_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	134	dLux	40	Eye	5
MSV000097783	135_dLux_40_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	135_dLux_40_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_135_dLux_40_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	135	dLux	40	Eye	5
MSV000097783	136_dLux_40_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	136_dLux_40_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_136_dLux_40_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	136	dLux	40	Eye	5
MSV000097783	137_dLux_40_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	137_dLux_40_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_137_dLux_40_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	137	dLux	40	Eye	5
MSV000097783	138_dLux_40_Eye.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	138_dLux_40_Eye	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_138_dLux_40_Eye	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	138	dLux	40	Eye	5
MSV000097783	139_dLux_40_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	139_dLux_40_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_139_dLux_40_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	139	dLux	40	LO	5
MSV000097783	140_dLux_40_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	140_dLux_40_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_140_dLux_40_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	140	dLux	40	LO	5
MSV000097783	141_dLux_40_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	141_dLux_40_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_141_dLux_40_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	141	dLux	40	LO	5
MSV000097783	142_dLux_40_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	142_dLux_40_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_142_dLux_40_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	142	dLux	40	LO	5
MSV000097783	143_dLux_40_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	143_dLux_40_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_143_dLux_40_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	143	dLux	40	LO	5
MSV000097783	144_dLux_40_LO.mzML	animal	tissue	6613|Euprymna scolopes||312309|Aliivibrio fischeri ES114	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	144_dLux_40_LO	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_144_dLux_40_LO	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	144	dLux	40	LO	5
MSV000097783	145_APO_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	145_APO_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_145_APO_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	145	APO	41	Skin	6
MSV000097783	146_APO_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	146_APO_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_146_APO_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	146	APO	41	Skin	7
MSV000097783	147_APO_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	147_APO_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_147_APO_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	147	APO	41	Skin	7
MSV000097783	148_APO_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	148_APO_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_148_APO_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	148	APO	41	Skin	7
MSV000097783	149_APO_41_Skin.mzML	animal	tissue	6613|Euprymna scolopes	2025	solid material, frozen	methanol-water (1:1)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)	149_APO_41_Skin	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	United States of America	not specified	not specified	not specified	not specified	MSV000097783_149_APO_41_Skin	24h	not specified	not specified	not specified	not specified	not specified	not specified	not specified	not specified	149	APO	41	Skin	7
