MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UBERONBodyPartName	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ATTRIBUTE_Days	...
MSV000096491	P2_H10_190_AB-SEK-2-5-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	7	
MSV000096491	P2_H11_191_P-HOK-2-1-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	7	
MSV000096491	P2_H12_192_P-HOK-2-2-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	7	
MSV000096491	P3_A1_193_P-HOK-2-3-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	7	
MSV000096491	P3_A2_194_P-HOK-2-4-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	7	
MSV000096491	P3_A3_195_P-HOK-2-5-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	7	
MSV000096491	P3_A4_196_P-SEK-2-1-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	7	
MSV000096491	P3_A5_197_P-SEK-2-2-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	7	
MSV000096491	P3_A6_198_P-SEK-2-3-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	7	
MSV000096491	P3_A7_199_P-SEK-2-4-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	7	
MSV000096491	P3_A8_200_P-SEK-2-5-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	7	
MSV000096491	P3_A9_201_AB-HOK-1-1-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_A10_202_AB-HOK-1-2-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_A11_203_AB-HOK-1-3-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_A12_204_AB-HOK-1-4-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B1_205_AB-HOK-1-5-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B2_206_AB-SEK-1-1-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_B3_207_AB-SEK-1-2-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_B4_208_AB-SEK-1-3-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_B5_209_AB-SEK-1-4-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_B6_210_AB-SEK-1-5-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_B7_211_P-HOK-1-1-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B8_212_P-HOK-1-2-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B9_213_P-HOK-1-3-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B10_214_P-HOK-1-4-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B11_215_P-HOK-1-5-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_B12_216_P-SEK-1-1-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C1_217_P-SEK-1-2-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C2_218_P-SEK-1-3-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C3_219_P-SEK-1-4-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C4_220_P-SEK-1-5-SEK-1_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C5_221_AB-HOK-2-1-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_C6_222_AB-HOK-2-2-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_C7_223_AB-HOK-2-3-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_C8_224_AB-HOK-2-4-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_C9_225_AB-HOK-2-5-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_C10_226_AB-SEK-2-1-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C11_227_AB-SEK-2-2-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_C12_228_AB-SEK-2-3-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D1_229_AB-SEK-2-4-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D2_230_AB-SEK-2-5-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D3_231_P-HOK-2-1-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D4_232_P-HOK-2-2-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D5_233_P-HOK-2-3-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D6_234_P-HOK-2-4-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D7_235_P-HOK-2-5-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_D8_236_P-SEK-2-1-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D9_237_P-SEK-2-2-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D10_238_P-SEK-2-3-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D11_239_P-SEK-2-4-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_D12_240_P-SEK-2-5-SEK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.27701,-124.45105	1			plant litter	19	
MSV000096491	P3_E1_241_AB-HOK-2-1-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E2_242_AB-HOK-2-2-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
MSV000096491	P3_E3_243_AB-HOK-2-3-HOK-2_POS.mzML	environmental	plant_angiospermae	109069|Anlus rubra	2024	solid material, dried	methanol:water (7:3)	sulfadimethoxine;sulfachloropyridazine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	leaf		United States of America		48.24146,-124.38383	1			plant litter	19	
