MassiveID	filename	ATTRIBUTE_Strain	ATTRIBUTE_YnpID	ATTRIBUTE_Date	ATTRIBUTE_Method	ATTRIBUTE_Mode	ATTRIBUTE_ExperimentID	ATTRIBUTE_Media	ATTRIBUTE_CultureFormat	ATTRIBUTE_IncubationDays	NCBITaxonomy	IonizationSourceAndPolarity	MassSpectrometer	SampleCollectionDateandTime	NCBIGenome	SampleType	SampleTypeSub1	SampleExtractionMethod	ChromatographyAndPhase
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221013_Cyclosporines_POS_96_Plate1_10.mzXML	Cordyceps_javanica_MB_820982	YNP14	20221013	Cyclosporin	POS	96	PDA	plate	7	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221013_Cyclosporines_POS_97_Plate1_11.mzXML	Cordyceps_javanica_MB_820982	YNP14	20221013	Cyclosporin	POS	97	CMA	plate	7	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221013_Cyclosporines_POS_98_Plate1_12.mzXML	Cordyceps_javanica_MB_820982	YNP14	20221013	Cyclosporin	POS	98	MEA	plate	7	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	10/13/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221111_Ac-C18_POS_UMETAB292_170.mzXML	Cordyceps_javanica_MB_820982	YNP14	20221111	Ac-C18	POS	170	PD	shake flask	10	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221111_Ac-C18_POS_UMETAB292_171.mzXML	Cordyceps_javanica_MB_820982	YNP14	20221111	Ac-C18	POS	171	ME	shake flask	10	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221111_Bas70-C18_POS_UMETAB292_170.mzML	Cordyceps_javanica_MB_820982	YNP14	20221111	Bas-C18	POS	170	PD	shake flask	10	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Cordyceps_javanica_MB_820982_YNP14_20221111_Bas70-C18_POS_UMETAB292_171.mzML	Cordyceps_javanica_MB_820982	YNP14	20221111	Bas-C18	POS	171	ME	shake flask	10	43265|Cordyceps javanica	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	11/11/2022	GCA_051527875.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N10.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N10	PD_Nicotinamide	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N11.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N11	PD_Nicotinamide	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N21.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N21	PD without Epigenetic modifier myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N22.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N22	PD without Epigenetic modifier myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N23.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N23	PD_SAHA  myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N24.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N24	PD_Valproic acid myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N25.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N25	PD_Valproic acid myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N26.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N26	PD_SBHA myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N27.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N27	PD_SBHA myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N28.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N28	PD_Nicotinamide myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N29.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N29	PD_Nicotinamide myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N3.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N3	PD without Epigenetic modifier	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N39.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N39	PDA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N4.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N4	PD without Epigenetic modifier	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N40.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N40	PDA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N41.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N41	CMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N42.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N42	CMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N43.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N43	MEA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N44.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N44	MEA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N45.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N45	OMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N46.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N46	OMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N5.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N5	PD_SAHA	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N56.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N56	Insect media	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N57.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N57	Insect media	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N58.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N58	Insect media_Nicotinamide	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N59.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N59	Insect media_Nicotinamide	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N6.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N6	PD_Valproic acid	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N7.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N7	PD_Valproic acid	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N8.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N8	PD_SBHA	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230331_Bas70-C18_POS_UMETAB324_N9.mzML	Beauveria_felina_DSM_4678	YNP11	20230331	Bas-C18	POS	N9	PD_SBHA	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	3/31/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N10.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N10	PD_Nicotinamide	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N21.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N21	PD without Epigenetic modifier myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N22.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N22	PD without Epigenetic modifier myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N23.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N23	PD_SAHA  myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N24.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N24	PD_Valproic acid myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N25.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N25	PD_Valproic acid myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N26.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N26	PD_SBHA myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N27.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N27	PD_SBHA myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N28.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N28	PD_Nicotinamide myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N29.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N29	PD_Nicotinamide myc	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N3.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N3	PD without Epigenetic modifier	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N39.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N39	PDA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N4.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N4	PD without Epigenetic modifier	shake flask	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N40.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N40	PDA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N41.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N41	CMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N42.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N42	CMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N43.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N43	MEA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N44.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N44	MEA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
MSV000099077	Beauveria_felina_DSM_4678_YNP11_20230403_Ac-C18_POS_UMETAB324_N45.mzXML	Beauveria_felina_DSM_4678	YNP11	20230403	Ac-C18	POS	N45	OMA	plate	12	37994|Amphichorda felina	electrospray ionization (positive)	Orbitrap ID-X|MS:1003112	4/3/2023	GCA_051527895.1	fungi	culture_fungal	methanol-dichloromethane-ethyl acetate (1:2:3) + 0.1% formic acid	reverse phase (C18)
